product_brand,product_title,product_model,product_url,product_price,product_price_original,product_discount,product_discount_percentage,product_rating_average,product_reviews_number,product_rating_5,product_rating_4,product_rating_3,product_rating_2,product_rating_1
Sealy,STEARNS & FOSTER Cassatt Lux Estate 14.5 in. Luxury Firm Memory Foam Tight Top Queen Mattress,Model # 52798351,https://www.homedepot.com/p/Sealy-STEARNS-FOSTER-Cassatt-Lux-Estate-14-5-in-Luxury-Firm-Memory-Foam-Tight-Top-Queen-Mattress-52798351/320129449,2699.0,2699.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,STEARNS & FOSTER Cassatt Lux Estate 13.5 in. Luxury Ultra Firm Memory Foam Tight Top Queen Mattress,Model # 52798251,https://www.homedepot.com/p/Sealy-STEARNS-FOSTER-Cassatt-Lux-Estate-13-5-in-Luxury-Ultra-Firm-Memory-Foam-Tight-Top-Queen-Mattress-52798251/320129291,2699.0,2699.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,STEARNS & FOSTER Cassatt Lux Estate 16 in. Luxury Ultra Plush Memory Foam Euro Pillow Top California King Mattress Set,Model # 42798762,https://www.homedepot.com/p/Sealy-STEARNS-FOSTER-Cassatt-Lux-Estate-16-in-Luxury-Ultra-Plush-Memory-Foam-Euro-Pillow-Top-California-King-Mattress-Set-42798762/320159899,4049.0,4049.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,STEARNS & FOSTER Cassatt Lux Estate 15 in. Luxury Plush Memory Foam Euro Pillow Top California King Mattress,Model # 52798662,https://www.homedepot.com/p/Sealy-STEARNS-FOSTER-Cassatt-Lux-Estate-15-in-Luxury-Plush-Memory-Foam-Euro-Pillow-Top-California-King-Mattress-52798662/320131068,3599.0,3599.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Netherton 12 in. Firm Memory Foam Tight Top Queen Mattress,Model # 52957151,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Netherton-12-in-Firm-Memory-Foam-Tight-Top-Queen-Mattress-52957151/317666242,699.99,699.99,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,STEARNS & FOSTER Pollock Lux Estate 16 in. Luxury Ultra Plush Memory Foam Hybrid King Mattress Set,Model # 42799061,https://www.homedepot.com/p/Sealy-STEARNS-FOSTER-Pollock-Lux-Estate-16-in-Luxury-Ultra-Plush-Memory-Foam-Hybrid-King-Mattress-Set-42799061/320160011,4649.0,4649.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Engelmann 11 in. Ultra Firm Memory Foam Tight Top Full Mattress,Model # 52958740,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Engelmann-11-in-Ultra-Firm-Memory-Foam-Tight-Top-Full-Mattress-52958740/317666262,1753.74,1753.74,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Netherton 12 in. Medium Memory Foam Tight Top Queen Mattress Set with 9 in. High Foundation,Model # 42957351,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Netherton-12-in-Medium-Memory-Foam-Tight-Top-Queen-Mattress-Set-with-9-in-High-Foundation-42957351/317666444,899.0,899.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Netherton 12 in. Firm Memory Foam Tight Top Full Mattress Set with 9 in. High Foundation,Model # 42957140,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Netherton-12-in-Firm-Memory-Foam-Tight-Top-Full-Mattress-Set-with-9-in-High-Foundation-42957140/317666474,879.0,879.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Engelmann 11 in. Ultra Firm Memory Foam Tight Top Twin Mattress Set with 9 in. High Foundation,Model # 42958730,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Engelmann-11-in-Ultra-Firm-Memory-Foam-Tight-Top-Twin-Mattress-Set-with-9-in-High-Foundation-42958730/317666494,1074.0,1074.0,0.0,0.0,0.0,0,0,0,0,0,0
Sealy,Posturepedic Spring Engelmann 15 in. Soft Memory Foam Pillow Top Twin XL Mattress Set with 9 in. High Foundation,Model # 42960131,https://www.homedepot.com/p/Sealy-Posturepedic-Spring-Engelmann-15-in-Soft-Memory-Foam-Pillow-Top-Twin-XL-Mattress-Set-with-9-in-High-Foundation-42960131/318176747,1274.0,1274.0,0.0,0.0,0.0,0,0,0,0,0,0
